Target Title,Similar Title,DBR,Target Growth,Similar Growth,Difference
Twisters,Haunted Mansion: Early Access Screening,-18,7.6,9.49,1.89
Twisters,Haunted Mansion: Early Access Screening,-17,10.03,9.78,0.25
Twisters,Haunted Mansion: Early Access Screening,-16,6.92,8.04,1.12
Twisters,Haunted Mansion: Early Access Screening,-15,4.71,6.94,2.23
Twisters,Heart of a Servant - The Father Flanagan Story,-16,6.92,5.54,1.38
Twisters,Heart of a Servant - The Father Flanagan Story,-15,4.71,7.39,2.69
Twisters,Heart of a Servant - The Father Flanagan Story,-14,8.05,8.42,0.37
Twisters,Heart of a Servant - The Father Flanagan Story,-8,10.16,7.61,2.54
Twisters,Heart of a Servant - The Father Flanagan Story,-7,10.56,8.9,1.66
Twisters,Heart of a Servant - The Father Flanagan Story,-6,16.3,18.42,2.12
Twisters,Heathers 35th Anniversary,-16,6.92,5.4,1.52
Twisters,Heathers 35th Anniversary,-15,4.71,4.54,0.17
Twisters,Heathers 35th Anniversary,-14,8.05,7.43,0.62
Twisters,Heathers 35th Anniversary,-12,8.07,6.01,2.07
Twisters,Heathers 35th Anniversary,-11,8.39,10.25,1.86
Twisters,Heathers 35th Anniversary,-10,7.43,9.55,2.12
Twisters,Heathers 35th Anniversary,-9,9.45,11.96,2.51
Twisters,Hell House LLC: Lineage,-22,3.84,5.82,1.97
Twisters,Hell House LLC: Lineage,-21,6.27,6.0,0.27
Twisters,Hell House LLC: Lineage,-20,3.85,4.95,1.1
Twisters,Hell House LLC: Lineage,-19,4.92,2.89,2.03
Twisters,Hell House LLC: Lineage,-15,4.71,3.96,0.75
Twisters,Hell House LLC: Lineage,-14,8.05,5.78,2.27
Twisters,Hell House LLC: Lineage,-13,5.29,4.82,0.47
Twisters,"Hello, Love, Again",-7,10.56,13.44,2.88
Twisters,"Hello, Love, Again",-6,16.3,13.76,2.54
Twisters,"Hello, Love, Again",-5,13.39,11.99,1.39
Twisters,Hellraiser (Remastered),-17,10.03,11.43,1.4
Twisters,Hellraiser (Remastered),-16,6.92,9.46,2.54
Twisters,Hellraiser (Remastered),-15,4.71,7.3,2.59
Twisters,Hellraiser (Remastered),-14,8.05,7.34,0.71
Twisters,Hellraiser (Remastered),-13,5.29,7.96,2.67
Twisters,Hellraiser (Remastered),-11,8.39,10.05,1.66
Twisters,Hellraiser (Remastered),-10,7.43,7.23,0.21
Twisters,Hellraiser (Remastered),-9,9.45,7.73,1.72
Twisters,Hellraiser (Remastered),-8,10.16,7.35,2.81
Twisters,Hellraiser (Remastered),-7,10.56,8.49,2.07
Twisters,Him,-12,8.07,7.61,0.46
Twisters,Him,-11,8.39,11.01,2.62
Twisters,Him,-10,7.43,8.85,1.42
Twisters,Him,-9,9.45,11.21,1.76
Twisters,Him,-8,10.16,9.06,1.09
Twisters,Him,-7,10.56,9.4,1.16
Twisters,Him,-5,13.39,12.23,1.15
Twisters,Him,-4,18.04,18.65,0.61
Twisters,Him,-3,29.61,29.25,0.36
Twisters,Hit Man: Early Access Screening,-10,7.43,9.79,2.35
Twisters,Hit Man: Early Access Screening,-9,9.45,12.22,2.76
Twisters,Hit Man: Early Access Screening,-8,10.16,12.83,2.68
Twisters,Hocus Pocus (2024 Re-Release),-24,3.65,2.43,1.22
Twisters,Hocus Pocus (2024 Re-Release),-23,2.57,1.13,1.44
Twisters,Hocus Pocus (2024 Re-Release),-22,3.84,1.36,2.48
Twisters,Homestead,-27,7.93,5.77,2.15
Twisters,Homestead,-26,3.28,5.34,2.06
Twisters,Homestead,-25,3.41,4.98,1.57
Twisters,Homestead,-24,3.65,3.32,0.33
Twisters,Homestead,-13,5.29,4.36,0.93
Twisters,Homestead,-12,8.07,5.64,2.43
Twisters,Homestead,-11,8.39,5.85,2.54
Twisters,Homestead,-10,7.43,7.53,0.09
Twisters,Hop to the Movies! Featuring Hop,-13,5.29,7.23,1.94
Twisters,Hop to the Movies! Featuring Hop,-12,8.07,5.29,2.78
Twisters,Hop to the Movies! Featuring Hop,-10,7.43,7.03,0.4
Twisters,Hop to the Movies! Featuring The Wild Robot,-27,7.93,5.03,2.89
Twisters,Hop to the Movies! Featuring The Wild Robot,-23,2.57,4.88,2.31
Twisters,Hop to the Movies! Featuring The Wild Robot,-19,4.92,6.21,1.29
Twisters,Hop to the Movies! Featuring The Wild Robot,-14,8.05,5.1,2.96
Twisters,Hotspring Sharkattack,-10,7.43,7.8,0.37
Twisters,Hotspring Sharkattack,-9,9.45,7.88,1.57
Twisters,Hotspring Sharkattack,-8,10.16,9.2,0.96
Twisters,Hotspring Sharkattack,-6,16.3,14.65,1.65
Twisters,Hotspring Sharkattack,-5,13.39,16.18,2.79
Twisters,Hotspring Sharkattack,-4,18.04,15.62,2.43
Twisters,How to Have Sex,-9,9.45,11.19,1.74
Twisters,How to Have Sex,-8,10.16,10.62,0.47
Twisters,How to Have Sex,-7,10.56,10.95,0.39
Twisters,How to Have Sex,-6,16.3,13.48,2.83
Twisters,How to Train Your Dragon,-16,6.92,9.11,2.19
Twisters,How to Train Your Dragon,-15,4.71,4.82,0.11
Twisters,How to Train Your Dragon,-14,8.05,6.73,1.32
Twisters,How to Train Your Dragon,-13,5.29,6.44,1.16
Twisters,How to Train Your Dragon,-12,8.07,7.81,0.26
Twisters,How to Train Your Dragon,-11,8.39,8.83,0.44
Twisters,How to Train Your Dragon,-10,7.43,9.44,2.01
Twisters,How to Train Your Dragon,-9,9.45,12.24,2.78
Twisters,How to Train Your Dragon,-8,10.16,10.34,0.18
Twisters,How to Train Your Dragon,-7,10.56,11.31,0.74
Twisters,How to Train Your Dragon: Early Access Screening,-22,3.84,3.05,0.8
Twisters,How to Train Your Dragon: Early Access Screening,-21,6.27,3.84,2.43
Twisters,How to Train Your Dragon: Early Access Screening,-20,3.85,3.7,0.15
Twisters,How to Train Your Dragon: Early Access Screening,-19,4.92,3.8,1.12
Twisters,How to Train Your Dragon: Early Access Screening,-18,7.6,4.62,2.98
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-30,5.22,3.75,1.46
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-29,5.65,4.37,1.28
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-28,3.35,2.74,0.6
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-27,7.93,4.98,2.95
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-25,3.41,5.1,1.69
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-24,3.65,3.89,0.24
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-23,2.57,4.64,2.07
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-22,3.84,3.19,0.65
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-21,6.27,4.98,1.29
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-20,3.85,3.99,0.14
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-15,4.71,6.47,1.77
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-14,8.05,10.31,2.26
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-13,5.29,6.18,0.89
Twisters,Howl's Moving Castle - Studio Ghibli Fest 2025,-12,8.07,7.24,0.84
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-32,3.25,5.42,2.17
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-31,3.13,5.11,1.98
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-30,5.22,4.39,0.83
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-29,5.65,5.17,0.48
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-28,3.35,4.82,1.47
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-27,7.93,5.25,2.67
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-26,3.28,5.67,2.39
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-25,3.41,6.1,2.69
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-24,3.65,5.21,1.56
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-23,2.57,5.33,2.77
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-22,3.84,5.25,1.41
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-21,6.27,5.83,0.44
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-20,3.85,4.96,1.1
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-19,4.92,4.71,0.21
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-18,7.6,5.21,2.39
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-16,6.92,4.98,1.94
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-15,4.71,6.71,2.01
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-14,8.05,7.68,0.38
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-13,5.29,5.67,0.38
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-12,8.07,6.63,1.44
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-11,8.39,5.81,2.59
Twisters,Howl's Moving Castle 20th Anniversary - Studio Ghibli Fest 2024,-10,7.43,5.55,1.89
Twisters,Hung Up on a Dream: The Zombies Documentary,-10,7.43,9.01,1.57
Twisters,Hung Up on a Dream: The Zombies Documentary,-9,9.45,11.73,2.28
Twisters,Hung Up on a Dream: The Zombies Documentary,-7,10.56,10.78,0.22
Twisters,Hung Up on a Dream: The Zombies Documentary,-6,16.3,14.37,1.93
Twisters,Hurry Up Tomorrow,-14,8.05,5.41,2.65
Twisters,Hurry Up Tomorrow,-13,5.29,5.16,0.13
Twisters,Hurry Up Tomorrow,-12,8.07,5.51,2.56
Twisters,Hurry Up Tomorrow,-11,8.39,5.42,2.98
Twisters,Hurry Up Tomorrow,-9,9.45,7.23,2.22
Twisters,Hurry Up Tomorrow,-8,10.16,9.46,0.7
Twisters,Hurry Up Tomorrow,-7,10.56,7.86,2.7
Twisters,Hurry Up Tomorrow - Fan Event,-23,2.57,4.07,1.51
Twisters,Hurry Up Tomorrow - Fan Event,-22,3.84,3.18,0.66
Twisters,Hurry Up Tomorrow - Fan Event,-21,6.27,4.31,1.96
Twisters,Hurry Up Tomorrow - Fan Event,-20,3.85,3.92,0.07
Twisters,Hurry Up Tomorrow - Fan Event,-19,4.92,6.27,1.35
Twisters,I Am Living Proof,-16,6.92,4.48,2.44
Twisters,I Am Living Proof,-15,4.71,1.88,2.83
Twisters,I Am Living Proof,-14,8.05,7.72,0.33
Twisters,I Don't Understand You live Q and A with stars Andrew Rannells & Nick Kroll,-12,8.07,5.23,2.85
Twisters,I Don't Understand You live Q and A with stars Andrew Rannells & Nick Kroll,-11,8.39,9.32,0.92
Twisters,I Don't Understand You live Q and A with stars Andrew Rannells & Nick Kroll,-10,7.43,4.55,2.89
Twisters,I Heard the Bells,-21,6.27,4.22,2.05
Twisters,I Heard the Bells,-20,3.85,3.09,0.76
Twisters,I Heard the Bells,-19,4.92,3.8,1.12
Twisters,I Know What You Did Last Summer,-6,16.3,15.45,0.86
Twisters,I Know What You Did Last Summer,-5,13.39,15.9,2.51
Twisters,I Know What You Did Last Summer,-4,18.04,19.15,1.1
Twisters,I Know What You Did Last Summer,-3,29.61,30.84,1.23
Twisters,I Saw the TV Glow,-11,8.39,5.64,2.76
Twisters,I Saw the TV Glow,-10,7.43,8.02,0.59
Twisters,I Saw the TV Glow,-9,9.45,9.81,0.36
Twisters,I am the Immaculate Conception,-19,4.92,7.07,2.15
Twisters,I am the Immaculate Conception,-18,7.6,8.14,0.54
Twisters,I am the Immaculate Conception,-17,10.03,7.7,2.33
Twisters,I am the Immaculate Conception,-16,6.92,8.67,1.75
Twisters,I am the Immaculate Conception,-14,8.05,6.09,1.97
Twisters,I am the Immaculate Conception,-13,5.29,7.64,2.36
Twisters,I am the Immaculate Conception,-12,8.07,9.13,1.05
Twisters,I am the Immaculate Conception,-11,8.39,5.49,2.9
Twisters,I am the Immaculate Conception,-10,7.43,9.01,1.57
Twisters,I'm Still Here,-6,16.3,14.01,2.29
Twisters,I'm Still Here,-5,13.39,15.19,1.8
Twisters,I'm Still Here,-4,18.04,19.0,0.95
Twisters,I'm Still Here,-3,29.61,30.55,0.94
Twisters,IF,-9,9.45,8.67,0.78
Twisters,IF,-8,10.16,12.09,1.94
Twisters,IF,-7,10.56,10.4,0.16
Twisters,IF,-5,13.39,11.96,1.43
Twisters,IF,-4,18.04,19.53,1.49
Twisters,IF,-3,29.61,28.8,0.81
Twisters,IMAX Presents Prince - Sign o' the Times,-30,5.22,4.56,0.66
Twisters,IMAX Presents Prince - Sign o' the Times,-29,5.65,4.34,1.31
Twisters,IMAX Presents Prince - Sign o' the Times,-28,3.35,3.41,0.07
Twisters,IMAX Presents Prince - Sign o' the Times,-26,3.28,3.75,0.47
Twisters,IMAX Presents Prince - Sign o' the Times,-25,3.41,3.01,0.4
Twisters,IMAX Presents Prince - Sign o' the Times,-24,3.65,2.63,1.02
Twisters,IMAX Presents Prince - Sign o' the Times,-23,2.57,2.44,0.12
Twisters,IMAX Presents Prince - Sign o' the Times,-22,3.84,3.7,0.14
Twisters,IMAX Presents Prince - Sign o' the Times,-21,6.27,4.05,2.22
Twisters,IMAX Presents Prince - Sign o' the Times,-20,3.85,3.01,0.84
Twisters,IMAX Presents Prince - Sign o' the Times,-19,4.92,3.19,1.73
Twisters,IMAX Presents Prince - Sign o' the Times,-16,6.92,4.62,2.3
Twisters,IMAX Presents Prince - Sign o' the Times,-15,4.71,4.38,0.33
Twisters,IMAX Presents Prince - Sign o' the Times,-14,8.05,6.33,1.72
Twisters,IMAX Presents Prince - Sign o' the Times,-13,5.29,4.62,0.67
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-32,3.25,2.66,0.6
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-31,3.13,1.94,1.19
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-30,5.22,2.29,2.93
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-26,3.28,3.33,0.05
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-25,3.41,2.31,1.1
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-24,3.65,2.34,1.32
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-23,2.57,2.84,0.27
Twisters,IMAX Presents: The Grateful Dead Movie 2025 Meet-Up,-22,3.84,2.44,1.4
Twisters,IVE: The 1st World Tour in Cinema,-21,6.27,4.87,1.4
Twisters,IVE: The 1st World Tour in Cinema,-20,3.85,6.66,2.81
Twisters,IVE: The 1st World Tour in Cinema,-19,4.92,6.89,1.96
Twisters,Ick,-26,3.28,4.61,1.33
Twisters,Ick,-24,3.65,5.09,1.44
Twisters,Ick,-23,2.57,4.78,2.21
Twisters,Ick,-22,3.84,4.37,0.53
Twisters,Ick,-21,6.27,5.7,0.58
Twisters,Ick,-17,10.03,9.08,0.94
Twisters,Ick,-16,6.92,3.95,2.97
Twisters,Ick,-15,4.71,6.15,1.45
Twisters,Ick,-14,8.05,5.89,2.17
Twisters,Ick,-13,5.29,5.52,0.23
Twisters,Ick,-12,8.07,6.25,1.83
Twisters,If I Had Legs I'd Kick You,-12,8.07,7.61,0.47
Twisters,If I Had Legs I'd Kick You,-11,8.39,7.13,1.26
Twisters,If I Had Legs I'd Kick You,-10,7.43,9.28,1.84
Twisters,If I Had Legs I'd Kick You,-6,16.3,15.38,0.92
Twisters,If I Had Legs I'd Kick You,-5,13.39,10.65,2.74
Twisters,If I Had Legs I'd Kick You,-4,18.04,16.57,1.47
Twisters,Imaginary,-6,16.3,16.81,0.51
Twisters,Imaginary,-5,13.39,15.98,2.59
Twisters,Imaginary,-4,18.04,19.7,1.66
Twisters,Imaginary,-3,29.61,32.16,2.55
Twisters,Imagine Dragons: Live from the Hollywood Bowl,-26,3.28,3.96,0.68
Twisters,Imagine Dragons: Live from the Hollywood Bowl,-25,3.41,3.31,0.1
Twisters,Imagine Dragons: Live from the Hollywood Bowl,-24,3.65,3.04,0.61
Twisters,Imagine Dragons: Live from the Hollywood Bowl,-23,2.57,3.57,1.01
Twisters,Imagine Dragons: Live from the Hollywood Bowl,-22,3.84,2.76,1.08
Twisters,In Whose Name?,-16,6.92,7.07,0.15
Twisters,In Whose Name?,-15,4.71,6.41,1.7
Twisters,In Whose Name?,-14,8.05,6.58,1.47
Twisters,In a Violent Nature,-6,16.3,16.08,0.23
Twisters,In a Violent Nature,-5,13.39,13.79,0.4
Twisters,In a Violent Nature,-4,18.04,15.86,2.18
Twisters,Indiana Jones and the Dial of Destiny,-36,5.6,6.89,1.29
Twisters,Indiana Jones and the Dial of Destiny,-35,3.59,4.93,1.34
Twisters,Indiana Jones and the Dial of Destiny,-34,4.81,4.91,0.09
Twisters,Indiana Jones and the Dial of Destiny,-33,5.35,3.87,1.48
Twisters,Indiana Jones and the Dial of Destiny,-32,3.25,3.59,0.34
Twisters,Indiana Jones and the Dial of Destiny,-31,3.13,3.37,0.24
Twisters,Indiana Jones and the Dial of Destiny,-30,5.22,2.91,2.31
Twisters,Indiana Jones and the Dial of Destiny,-29,5.65,3.06,2.59
Twisters,Indiana Jones and the Dial of Destiny,-28,3.35,3.92,0.57
Twisters,Indiana Jones and the Dial of Destiny,-26,3.28,3.44,0.16
Twisters,Indiana Jones and the Dial of Destiny,-25,3.41,5.41,2.01
Twisters,Indiana Jones and the Dial of Destiny,-24,3.65,3.58,0.07
Twisters,Indiana Jones and the Dial of Destiny,-23,2.57,3.52,0.95
Twisters,Indiana Jones and the Dial of Destiny,-22,3.84,3.77,0.07
Twisters,Indiana Jones and the Dial of Destiny,-21,6.27,3.9,2.37
Twisters,Indiana Jones and the Dial of Destiny,-20,3.85,3.96,0.11
Twisters,Indiana Jones and the Dial of Destiny,-19,4.92,3.96,0.96
Twisters,Indiana Jones and the Dial of Destiny,-15,4.71,3.86,0.85
Twisters,Indiana Jones and the Dial of Destiny,-14,8.05,5.28,2.78
Twisters,Indiana Jones and the Dial of Destiny,-13,5.29,4.49,0.79
Twisters,Indiana Jones and the Dial of Destiny,-11,8.39,5.69,2.7
Twisters,Indiana Jones and the Dial of Destiny,-10,7.43,5.85,1.59
Twisters,Indiana Jones and the Dial of Destiny,-9,9.45,6.49,2.96
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-31,3.13,4.89,1.76
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-30,5.22,3.1,2.11
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-29,5.65,2.76,2.89
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-28,3.35,5.19,1.84
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-27,7.93,5.47,2.46
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-16,6.92,4.67,2.25
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-15,4.71,6.32,1.62
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-14,8.05,5.47,2.59
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-13,5.29,5.66,0.38
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-12,8.07,5.36,2.71
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-11,8.39,5.9,2.49
Twisters,Indiana Jones and the Last Crusade (2025 Re-Release),-10,7.43,4.85,2.59
Twisters,Infinite Storm,-8,10.16,9.89,0.27
Twisters,Infinite Storm,-7,10.56,13.28,2.72
Twisters,Infinite Storm,-6,16.3,15.77,0.53
Twisters,Inside Out 2,-16,6.92,7.57,0.65
Twisters,Inside Out 2,-15,4.71,6.51,1.8
Twisters,Inside Out 2,-14,8.05,7.82,0.23
Twisters,Inside Out 2,-13,5.29,7.18,1.9
Twisters,Inside Out 2,-12,8.07,8.93,0.86
Twisters,Inside Out 2,-11,8.39,8.77,0.37
Twisters,Inside Out 2,-10,7.43,9.71,2.28
Twisters,Inside Out 2,-9,9.45,9.7,0.25
Twisters,Inside Out 2,-7,10.56,11.66,1.1
Twisters,Inside Out 2,-6,16.3,14.22,2.08
Twisters,Inside Out 2,-5,13.39,14.87,1.49
Twisters,Inside Out 2,-4,18.04,20.88,2.84
Twisters,Inside Out 2,-3,29.61,31.43,1.82
Twisters,Interstellar (2024 Re-release),-15,4.71,3.06,1.65
Twisters,Interstellar (2024 Re-release),-14,8.05,10.38,2.32
Twisters,Interstellar (2024 Re-release),-13,5.29,5.73,0.44
Twisters,Irena's Vow,-15,4.71,4.16,0.55
Twisters,Irena's Vow,-13,5.29,3.49,1.8
Twisters,Irena's Vow,-12,8.07,5.92,2.15
Twisters,It Ends with Us,-6,16.3,13.69,2.61
Twisters,It Ends with Us,-5,13.39,12.36,1.03
Twisters,It Ends with Us,-4,18.04,16.87,1.17
Twisters,It Lives Inside,-6,16.3,15.24,1.06
Twisters,It Lives Inside,-5,13.39,11.69,1.7
Twisters,It Lives Inside,-4,18.04,18.9,0.85
Twisters,It's Such a Beautiful Day + Me,-26,3.28,3.08,0.2
Twisters,It's Such a Beautiful Day + Me,-25,3.41,4.26,0.85
Twisters,It's Such a Beautiful Day + Me,-24,3.65,3.09,0.56
Twisters,It's Such a Beautiful Day + Me,-23,2.57,4.87,2.3
Twisters,It's Such a Beautiful Day + Me,-21,6.27,5.88,0.39
Twisters,It's Such a Beautiful Day + Me,-20,3.85,3.95,0.1
Twisters,It's Such a Beautiful Day + Me,-19,4.92,5.51,0.58
Twisters,J-Hope in the Box,-27,7.93,6.76,1.17
Twisters,J-Hope in the Box,-26,3.28,4.64,1.35
Twisters,J-Hope in the Box,-25,3.41,4.88,1.47
Twisters,J-Hope in the Box,-22,3.84,4.38,0.54
Twisters,J-Hope in the Box,-21,6.27,3.63,2.64
Twisters,J-Hope in the Box,-20,3.85,2.2,1.65
Twisters,Jackass Forever - Fan Appreciation Night,-5,13.39,15.44,2.05
Twisters,Jackass Forever - Fan Appreciation Night,-4,18.04,17.29,0.75
Twisters,Jackass Forever - Fan Appreciation Night,-3,29.61,29.04,0.57
Twisters,Jawan,-11,8.39,11.05,2.66
Twisters,Jawan,-10,7.43,9.95,2.51
Twisters,Jawan,-9,9.45,11.13,1.68
Twisters,Jawan,-8,10.16,10.65,0.49
Twisters,Jawan,-7,10.56,10.1,0.46
Twisters,Jawan,-6,16.3,17.13,0.82
Twisters,Jaws: 50th Anniversary,-37,4.33,3.34,0.99
Twisters,Jaws: 50th Anniversary,-36,5.6,3.1,2.5
Twisters,Jaws: 50th Anniversary,-35,3.59,3.33,0.26
Twisters,Jaws: 50th Anniversary,-34,4.81,3.07,1.75
Twisters,Jaws: 50th Anniversary,-33,5.35,3.39,1.96
Twisters,Jaws: 50th Anniversary,-32,3.25,3.47,0.22
Twisters,Jaws: 50th Anniversary,-31,3.13,3.95,0.82
Twisters,Jaws: 50th Anniversary,-30,5.22,3.24,1.98
Twisters,Jaws: 50th Anniversary,-29,5.65,2.81,2.84
Twisters,Jaws: 50th Anniversary,-28,3.35,2.3,1.05
Twisters,Jaws: 50th Anniversary,-26,3.28,3.42,0.14
Twisters,Jaws: 50th Anniversary,-25,3.41,3.78,0.38
Twisters,Jaws: 50th Anniversary,-24,3.65,2.71,0.94
Twisters,Jaws: 50th Anniversary,-23,2.57,3.19,0.62
Twisters,Jaws: 50th Anniversary,-22,3.84,2.76,1.09
Twisters,Jeanne du Barry,-25,3.41,3.54,0.13
Twisters,Jeanne du Barry,-24,3.65,3.9,0.25
Twisters,Jeanne du Barry,-23,2.57,3.46,0.89
Twisters,Jeanne du Barry,-22,3.84,3.51,0.34
Twisters,Jeanne du Barry,-20,3.85,4.09,0.24
Twisters,Jeanne du Barry,-19,4.92,3.31,1.62
Twisters,Jeanne du Barry,-18,7.6,8.42,0.82
Twisters,Jeen-Yuhs: A Kanye Trilogy (Act 1),-10,7.43,9.26,1.82
Twisters,Jeen-Yuhs: A Kanye Trilogy (Act 1),-9,9.45,6.69,2.76
Twisters,Jeen-Yuhs: A Kanye Trilogy (Act 1),-8,10.16,9.05,1.1
Twisters,Jeen-Yuhs: A Kanye Trilogy (Act 1),-7,10.56,12.19,1.63
Twisters,Jesus,-16,6.92,5.26,1.66
Twisters,Jesus,-15,4.71,3.41,1.3
Twisters,Jesus,-14,8.05,5.54,2.51
Twisters,Jesus,-13,5.29,4.97,0.31
Twisters,Jesus Revolution,-41,21.75,23.75,2.0
Twisters,Jesus Revolution,-40,11.85,11.84,0.01
Twisters,Jesus Revolution,-39,12.09,13.92,1.83
Twisters,Jesus Revolution,-30,5.22,6.41,1.19
Twisters,Jesus Revolution,-29,5.65,5.15,0.5
Twisters,Jesus Revolution,-28,3.35,5.03,1.68
Twisters,Jesus Revolution,-27,7.93,5.02,2.91
Twisters,Jesus Revolution,-26,3.28,3.35,0.07
Twisters,Jesus Revolution,-25,3.41,6.25,2.85
Twisters,Jesus Revolution,-24,3.65,5.03,1.38
Twisters,Jesus Revolution,-23,2.57,5.16,2.6
Twisters,Jesus Revolution,-22,3.84,4.56,0.72
Twisters,Jesus Revolution,-21,6.27,6.11,0.16
Twisters,Jesus Revolution,-20,3.85,5.69,1.84
Twisters,Jesus Revolution,-19,4.92,4.85,0.08
Twisters,Jesus Revolution,-18,7.6,7.82,0.22
Twisters,Jesus Revolution,-16,6.92,6.6,0.32
Twisters,Jesus Revolution,-15,4.71,5.5,0.79
Twisters,Jesus Revolution,-14,8.05,6.25,1.81
Twisters,Jesus Revolution,-13,5.29,4.55,0.74
Twisters,Jesus Revolution,-8,10.16,9.06,1.09
Twisters,Jesus Revolution,-7,10.56,12.33,1.76
Twisters,Jesus Revolution,-6,16.3,13.4,2.9
Twisters,Jesus Revolution,-5,13.39,14.53,1.14
Twisters,Jesus Revolution,-4,18.04,20.83,2.79
Twisters,Jesus Revolution: Early Access Screening,-26,3.28,1.1,2.18
Twisters,Jesus Revolution: Early Access Screening,-25,3.41,0.91,2.5
Twisters,Jesus Revolution: Early Access Screening,-24,3.65,0.66,2.99
Twisters,Jesus Revolution: Early Access Screening,-23,2.57,0.7,1.87
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-30,5.22,5.3,0.08
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-29,5.65,4.41,1.24
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-28,3.35,5.03,1.69
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-16,6.92,6.69,0.23
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-15,4.71,3.65,1.06
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-14,8.05,8.27,0.22
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-9,9.45,7.27,2.18
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-8,10.16,7.17,2.99
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-7,10.56,9.91,0.65
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-6,16.3,14.95,1.35
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-5,13.39,12.26,1.13
Twisters,Jesus Thirsts: The Miracle of the Eucharist,-4,18.04,18.49,0.45
Twisters,John Wick 10th Anniversary,-26,3.28,3.46,0.18
Twisters,John Wick 10th Anniversary,-25,3.41,2.01,1.4
